Iteration,Experiment,Train_EnvstepsSoFar,Eval_AverageReturn,seed,batch size,learning rate
86,b1024_r0.007,95811.0,184.6666717529297,seed_2,1024.0,0.007
87,b1024_r0.007,96978.0,618.5,seed_2,1024.0,0.007
88,b1024_r0.007,98622.0,1000.0,seed_2,1024.0,0.007
89,b1024_r0.007,100622.0,1000.0,seed_2,1024.0,0.007
90,b1024_r0.007,102622.0,1000.0,seed_2,1024.0,0.007
91,b1024_r0.007,104622.0,1000.0,seed_2,1024.0,0.007
92,b1024_r0.007,106622.0,1000.0,seed_2,1024.0,0.007
93,b1024_r0.007,108622.0,1000.0,seed_2,1024.0,0.007
94,b1024_r0.007,110622.0,1000.0,seed_2,1024.0,0.007
95,b1024_r0.007,112622.0,1000.0,seed_2,1024.0,0.007
96,b1024_r0.007,114622.0,1000.0,seed_2,1024.0,0.007
97,b1024_r0.007,116622.0,1000.0,seed_2,1024.0,0.007
98,b1024_r0.007,118622.0,1000.0,seed_2,1024.0,0.007
99,b1024_r0.007,120622.0,1000.0,seed_2,1024.0,0.007
0,b1024_r0.009,1029.0,15.0,seed_2,1024.0,0.009
1,b1024_r0.009,2055.0,22.55555534362793,seed_2,1024.0,0.009
2,b1024_r0.009,3084.0,33.30769348144531,seed_2,1024.0,0.009
3,b1024_r0.009,4123.0,35.83333206176758,seed_2,1024.0,0.009
4,b1024_r0.009,5152.0,35.08333206176758,seed_2,1024.0,0.009
5,b1024_r0.009,6224.0,31.384614944458008,seed_2,1024.0,0.009
6,b1024_r0.009,7265.0,28.571428298950195,seed_2,1024.0,0.009
7,b1024_r0.009,8293.0,30.714284896850586,seed_2,1024.0,0.009
8,b1024_r0.009,9321.0,38.181819915771484,seed_2,1024.0,0.009
9,b1024_r0.009,10351.0,55.625,seed_2,1024.0,0.009
10,b1024_r0.009,11383.0,40.099998474121094,seed_2,1024.0,0.009
11,b1024_r0.009,12421.0,69.16666412353516,seed_2,1024.0,0.009
12,b1024_r0.009,13472.0,66.0,seed_2,1024.0,0.009
13,b1024_r0.009,14555.0,77.5,seed_2,1024.0,0.009
14,b1024_r0.009,15666.0,81.0,seed_2,1024.0,0.009
15,b1024_r0.009,16722.0,82.5999984741211,seed_2,1024.0,0.009
16,b1024_r0.009,17753.0,73.5,seed_2,1024.0,0.009
17,b1024_r0.009,18781.0,63.57143020629883,seed_2,1024.0,0.009
18,b1024_r0.009,19869.0,72.33333587646484,seed_2,1024.0,0.009
19,b1024_r0.009,20954.0,117.5,seed_2,1024.0,0.009
20,b1024_r0.009,22033.0,100.5,seed_2,1024.0,0.009
21,b1024_r0.009,23100.0,82.0,seed_2,1024.0,0.009
22,b1024_r0.009,24146.0,61.0,seed_2,1024.0,0.009
23,b1024_r0.009,25253.0,78.5,seed_2,1024.0,0.009
24,b1024_r0.009,26299.0,72.33333587646484,seed_2,1024.0,0.009
25,b1024_r0.009,27404.0,116.25,seed_2,1024.0,0.009
26,b1024_r0.009,28554.0,205.5,seed_2,1024.0,0.009
27,b1024_r0.009,29676.0,214.6666717529297,seed_2,1024.0,0.009
28,b1024_r0.009,31131.0,285.0,seed_2,1024.0,0.009
29,b1024_r0.009,32271.0,105.19999694824219,seed_2,1024.0,0.009
30,b1024_r0.009,33398.0,122.5,seed_2,1024.0,0.009
31,b1024_r0.009,34526.0,160.0,seed_2,1024.0,0.009
32,b1024_r0.009,35688.0,229.5,seed_2,1024.0,0.009
33,b1024_r0.009,36768.0,204.3333282470703,seed_2,1024.0,0.009
34,b1024_r0.009,38051.0,409.0,seed_2,1024.0,0.009
35,b1024_r0.009,39563.0,430.0,seed_2,1024.0,0.009
36,b1024_r0.009,40806.0,1000.0,seed_2,1024.0,0.009
37,b1024_r0.009,42264.0,732.0,seed_2,1024.0,0.009
38,b1024_r0.009,43389.0,277.5,seed_2,1024.0,0.009
39,b1024_r0.009,44919.0,438.0,seed_2,1024.0,0.009
40,b1024_r0.009,46088.0,624.0,seed_2,1024.0,0.009
41,b1024_r0.009,47467.0,563.5,seed_2,1024.0,0.009
42,b1024_r0.009,48904.0,218.0,seed_2,1024.0,0.009
43,b1024_r0.009,50643.0,432.5,seed_2,1024.0,0.009
44,b1024_r0.009,51716.0,267.0,seed_2,1024.0,0.009
45,b1024_r0.009,53460.0,505.0,seed_2,1024.0,0.009
46,b1024_r0.009,54644.0,251.0,seed_2,1024.0,0.009
47,b1024_r0.009,55767.0,208.75,seed_2,1024.0,0.009
48,b1024_r0.009,57275.0,101.5,seed_2,1024.0,0.009
49,b1024_r0.009,58372.0,104.0,seed_2,1024.0,0.009
50,b1024_r0.009,59459.0,238.0,seed_2,1024.0,0.009
51,b1024_r0.009,60648.0,140.6666717529297,seed_2,1024.0,0.009
52,b1024_r0.009,61757.0,468.5,seed_2,1024.0,0.009
53,b1024_r0.009,63757.0,1000.0,seed_2,1024.0,0.009
54,b1024_r0.009,65757.0,1000.0,seed_2,1024.0,0.009
55,b1024_r0.009,67757.0,1000.0,seed_2,1024.0,0.009
56,b1024_r0.009,69757.0,1000.0,seed_2,1024.0,0.009
57,b1024_r0.009,71757.0,1000.0,seed_2,1024.0,0.009
58,b1024_r0.009,73757.0,1000.0,seed_2,1024.0,0.009
59,b1024_r0.009,75757.0,1000.0,seed_2,1024.0,0.009
60,b1024_r0.009,77757.0,502.5,seed_2,1024.0,0.009
61,b1024_r0.009,79105.0,1000.0,seed_2,1024.0,0.009
62,b1024_r0.009,81105.0,1000.0,seed_2,1024.0,0.009
63,b1024_r0.009,83105.0,1000.0,seed_2,1024.0,0.009
64,b1024_r0.009,85105.0,1000.0,seed_2,1024.0,0.009
65,b1024_r0.009,87105.0,1000.0,seed_2,1024.0,0.009
66,b1024_r0.009,89105.0,1000.0,seed_2,1024.0,0.009
67,b1024_r0.009,91105.0,1000.0,seed_2,1024.0,0.009
68,b1024_r0.009,93105.0,1000.0,seed_2,1024.0,0.009
69,b1024_r0.009,95105.0,1000.0,seed_2,1024.0,0.009
70,b1024_r0.009,97105.0,1000.0,seed_2,1024.0,0.009
71,b1024_r0.009,99105.0,1000.0,seed_2,1024.0,0.009
72,b1024_r0.009,101105.0,1000.0,seed_2,1024.0,0.009
73,b1024_r0.009,103105.0,1000.0,seed_2,1024.0,0.009
74,b1024_r0.009,105105.0,1000.0,seed_2,1024.0,0.009
75,b1024_r0.009,107105.0,1000.0,seed_2,1024.0,0.009
76,b1024_r0.009,109105.0,1000.0,seed_2,1024.0,0.009
77,b1024_r0.009,111105.0,280.0,seed_2,1024.0,0.009
78,b1024_r0.009,112264.0,13.806451797485352,seed_2,1024.0,0.009
79,b1024_r0.009,113292.0,32.46154022216797,seed_2,1024.0,0.009
80,b1024_r0.009,114351.0,526.0,seed_2,1024.0,0.009
81,b1024_r0.009,116089.0,1000.0,seed_2,1024.0,0.009
82,b1024_r0.009,118089.0,1000.0,seed_2,1024.0,0.009
83,b1024_r0.009,120089.0,1000.0,seed_2,1024.0,0.009
84,b1024_r0.009,122089.0,1000.0,seed_2,1024.0,0.009
85,b1024_r0.009,124089.0,1000.0,seed_2,1024.0,0.009
86,b1024_r0.009,126089.0,1000.0,seed_2,1024.0,0.009
87,b1024_r0.009,128089.0,1000.0,seed_2,1024.0,0.009
88,b1024_r0.009,130089.0,1000.0,seed_2,1024.0,0.009
89,b1024_r0.009,131192.0,487.0,seed_2,1024.0,0.009
90,b1024_r0.009,132336.0,232.3333282470703,seed_2,1024.0,0.009
91,b1024_r0.009,133505.0,189.6666717529297,seed_2,1024.0,0.009
92,b1024_r0.009,134641.0,80.19999694824219,seed_2,1024.0,0.009
93,b1024_r0.009,135685.0,81.80000305175781,seed_2,1024.0,0.009
94,b1024_r0.009,136733.0,71.5,seed_2,1024.0,0.009
95,b1024_r0.009,137774.0,64.28571319580078,seed_2,1024.0,0.009
96,b1024_r0.009,138845.0,67.42857360839844,seed_2,1024.0,0.009
97,b1024_r0.009,139872.0,80.80000305175781,seed_2,1024.0,0.009
98,b1024_r0.009,141004.0,75.0,seed_2,1024.0,0.009
99,b1024_r0.009,142089.0,79.83333587646484,seed_2,1024.0,0.009
0,b1024_r0.05,1029.0,23.58823585510254,seed_2,1024.0,0.05
1,b1024_r0.05,2057.0,7.1964287757873535,seed_2,1024.0,0.05
2,b1024_r0.05,3086.0,12.5625,seed_2,1024.0,0.05
3,b1024_r0.05,4111.0,21.526315689086914,seed_2,1024.0,0.05
4,b1024_r0.05,5156.0,25.0,seed_2,1024.0,0.05
5,b1024_r0.05,6195.0,30.733333587646484,seed_2,1024.0,0.05
6,b1024_r0.05,7237.0,54.0,seed_2,1024.0,0.05
7,b1024_r0.05,8347.0,59.33333206176758,seed_2,1024.0,0.05
8,b1024_r0.05,9376.0,72.33333587646484,seed_2,1024.0,0.05
9,b1024_r0.05,10441.0,82.0,seed_2,1024.0,0.05
10,b1024_r0.05,11480.0,65.42857360839844,seed_2,1024.0,0.05
11,b1024_r0.05,12505.0,72.0,seed_2,1024.0,0.05
12,b1024_r0.05,13622.0,164.3333282470703,seed_2,1024.0,0.05
13,b1024_r0.05,14738.0,1000.0,seed_2,1024.0,0.05
14,b1024_r0.05,16184.0,261.5,seed_2,1024.0,0.05
15,b1024_r0.05,17261.0,144.0,seed_2,1024.0,0.05
16,b1024_r0.05,18414.0,59.14285659790039,seed_2,1024.0,0.05
17,b1024_r0.05,19457.0,96.80000305175781,seed_2,1024.0,0.05
18,b1024_r0.05,20507.0,113.5,seed_2,1024.0,0.05
19,b1024_r0.05,21568.0,127.25,seed_2,1024.0,0.05
20,b1024_r0.05,22632.0,145.3333282470703,seed_2,1024.0,0.05
21,b1024_r0.05,23753.0,122.25,seed_2,1024.0,0.05
22,b1024_r0.05,24814.0,288.0,seed_2,1024.0,0.05
23,b1024_r0.05,25865.0,1000.0,seed_2,1024.0,0.05
24,b1024_r0.05,27865.0,1000.0,seed_2,1024.0,0.05
25,b1024_r0.05,29865.0,1000.0,seed_2,1024.0,0.05
26,b1024_r0.05,31865.0,923.0,seed_2,1024.0,0.05
27,b1024_r0.05,33865.0,181.0,seed_2,1024.0,0.05
28,b1024_r0.05,34997.0,1000.0,seed_2,1024.0,0.05
29,b1024_r0.05,36997.0,325.0,seed_2,1024.0,0.05
30,b1024_r0.05,38486.0,1000.0,seed_2,1024.0,0.05
31,b1024_r0.05,40486.0,1000.0,seed_2,1024.0,0.05
32,b1024_r0.05,42486.0,1000.0,seed_2,1024.0,0.05
33,b1024_r0.05,44486.0,314.0,seed_2,1024.0,0.05
34,b1024_r0.05,46486.0,50.5,seed_2,1024.0,0.05
35,b1024_r0.05,47620.0,247.3333282470703,seed_2,1024.0,0.05
36,b1024_r0.05,48718.0,1000.0,seed_2,1024.0,0.05
37,b1024_r0.05,50718.0,1000.0,seed_2,1024.0,0.05
38,b1024_r0.05,52718.0,1000.0,seed_2,1024.0,0.05
39,b1024_r0.05,54718.0,1000.0,seed_2,1024.0,0.05
40,b1024_r0.05,56718.0,1000.0,seed_2,1024.0,0.05
41,b1024_r0.05,58718.0,1000.0,seed_2,1024.0,0.05
42,b1024_r0.05,60718.0,1000.0,seed_2,1024.0,0.05
43,b1024_r0.05,62718.0,1000.0,seed_2,1024.0,0.05
44,b1024_r0.05,64718.0,1000.0,seed_2,1024.0,0.05
45,b1024_r0.05,66718.0,1000.0,seed_2,1024.0,0.05
46,b1024_r0.05,68718.0,1000.0,seed_2,1024.0,0.05
47,b1024_r0.05,70718.0,1000.0,seed_2,1024.0,0.05
48,b1024_r0.05,72718.0,1000.0,seed_2,1024.0,0.05
49,b1024_r0.05,74718.0,1000.0,seed_2,1024.0,0.05
50,b1024_r0.05,76718.0,1000.0,seed_2,1024.0,0.05
51,b1024_r0.05,78718.0,1000.0,seed_2,1024.0,0.05
52,b1024_r0.05,80718.0,1000.0,seed_2,1024.0,0.05
53,b1024_r0.05,82718.0,1000.0,seed_2,1024.0,0.05
54,b1024_r0.05,84718.0,1000.0,seed_2,1024.0,0.05
55,b1024_r0.05,86718.0,1000.0,seed_2,1024.0,0.05
56,b1024_r0.05,88718.0,1000.0,seed_2,1024.0,0.05
57,b1024_r0.05,90718.0,1000.0,seed_2,1024.0,0.05
58,b1024_r0.05,92718.0,1000.0,seed_2,1024.0,0.05
59,b1024_r0.05,94718.0,501.5,seed_2,1024.0,0.05
60,b1024_r0.05,96718.0,169.1666717529297,seed_2,1024.0,0.05
61,b1024_r0.05,98730.0,3.007518768310547,seed_2,1024.0,0.05
62,b1024_r0.05,99757.0,2.91304349899292,seed_2,1024.0,0.05
63,b1024_r0.05,100781.0,3.678899049758911,seed_2,1024.0,0.05
64,b1024_r0.05,101806.0,3.6306307315826416,seed_2,1024.0,0.05
65,b1024_r0.05,102831.0,3.084615468978882,seed_2,1024.0,0.05
66,b1024_r0.05,103857.0,4.255319118499756,seed_2,1024.0,0.05
67,b1024_r0.05,104883.0,4.505618095397949,seed_2,1024.0,0.05
68,b1024_r0.05,105909.0,3.654545545578003,seed_2,1024.0,0.05
69,b1024_r0.05,106934.0,7.641509532928467,seed_2,1024.0,0.05
70,b1024_r0.05,107975.0,5.72857141494751,seed_2,1024.0,0.05
71,b1024_r0.05,109003.0,6.5,seed_2,1024.0,0.05
72,b1024_r0.05,110028.0,9.465116500854492,seed_2,1024.0,0.05
73,b1024_r0.05,111061.0,10.526315689086914,seed_2,1024.0,0.05
74,b1024_r0.05,112104.0,7.584905624389648,seed_2,1024.0,0.05
75,b1024_r0.05,113129.0,11.941176414489746,seed_2,1024.0,0.05
76,b1024_r0.05,114155.0,10.810811042785645,seed_2,1024.0,0.05
77,b1024_r0.05,115183.0,12.967741966247559,seed_2,1024.0,0.05
78,b1024_r0.05,116245.0,12.272727012634277,seed_2,1024.0,0.05
79,b1024_r0.05,117282.0,16.653846740722656,seed_2,1024.0,0.05
80,b1024_r0.05,118338.0,30.85714340209961,seed_2,1024.0,0.05
81,b1024_r0.05,119388.0,112.0,seed_2,1024.0,0.05
82,b1024_r0.05,120571.0,171.0,seed_2,1024.0,0.05
83,b1024_r0.05,121609.0,38.09090805053711,seed_2,1024.0,0.05
84,b1024_r0.05,122652.0,37.66666793823242,seed_2,1024.0,0.05
85,b1024_r0.05,123768.0,58.0,seed_2,1024.0,0.05
86,b1024_r0.05,124797.0,25.125,seed_2,1024.0,0.05
87,b1024_r0.05,125828.0,1000.0,seed_2,1024.0,0.05
88,b1024_r0.05,127828.0,212.0,seed_2,1024.0,0.05
89,b1024_r0.05,128962.0,579.5,seed_2,1024.0,0.05
90,b1024_r0.05,130536.0,246.5,seed_2,1024.0,0.05
91,b1024_r0.05,131675.0,172.3333282470703,seed_2,1024.0,0.05
92,b1024_r0.05,132743.0,106.0,seed_2,1024.0,0.05
93,b1024_r0.05,133845.0,133.6666717529297,seed_2,1024.0,0.05
94,b1024_r0.05,134906.0,288.0,seed_2,1024.0,0.05
95,b1024_r0.05,135951.0,71.5,seed_2,1024.0,0.05
96,b1024_r0.05,137092.0,37.6363639831543,seed_2,1024.0,0.05
97,b1024_r0.05,138128.0,67.83333587646484,seed_2,1024.0,0.05
98,b1024_r0.05,139295.0,322.0,seed_2,1024.0,0.05
99,b1024_r0.05,140874.0,112.5,seed_2,1024.0,0.05
0,b1024_r0.008,1029.0,11.882352828979492,seed_2,1024.0,0.008
1,b1024_r0.008,2062.0,17.39130401611328,seed_2,1024.0,0.008
2,b1024_r0.008,3095.0,31.0,seed_2,1024.0,0.008
3,b1024_r0.008,4125.0,52.25,seed_2,1024.0,0.008
4,b1024_r0.008,5158.0,54.25,seed_2,1024.0,0.008
5,b1024_r0.008,6217.0,40.70000076293945,seed_2,1024.0,0.008
6,b1024_r0.008,7278.0,43.29999923706055,seed_2,1024.0,0.008
7,b1024_r0.008,8329.0,47.0,seed_2,1024.0,0.008
8,b1024_r0.008,9367.0,53.625,seed_2,1024.0,0.008
9,b1024_r0.008,10403.0,56.55555725097656,seed_2,1024.0,0.008
10,b1024_r0.008,11445.0,44.55555725097656,seed_2,1024.0,0.008
11,b1024_r0.008,12469.0,36.33333206176758,seed_2,1024.0,0.008
12,b1024_r0.008,13508.0,30.933332443237305,seed_2,1024.0,0.008
13,b1024_r0.008,14546.0,39.08333206176758,seed_2,1024.0,0.008
14,b1024_r0.008,15577.0,39.818180084228516,seed_2,1024.0,0.008
15,b1024_r0.008,16606.0,86.5999984741211,seed_2,1024.0,0.008
16,b1024_r0.008,17696.0,95.19999694824219,seed_2,1024.0,0.008
17,b1024_r0.008,18750.0,93.19999694824219,seed_2,1024.0,0.008
18,b1024_r0.008,19821.0,112.5,seed_2,1024.0,0.008
19,b1024_r0.008,20885.0,73.33333587646484,seed_2,1024.0,0.008
20,b1024_r0.008,22070.0,63.42856979370117,seed_2,1024.0,0.008
21,b1024_r0.008,23111.0,61.57143020629883,seed_2,1024.0,0.008
22,b1024_r0.008,24182.0,78.83333587646484,seed_2,1024.0,0.008
23,b1024_r0.008,25268.0,60.71428680419922,seed_2,1024.0,0.008
24,b1024_r0.008,26435.0,94.80000305175781,seed_2,1024.0,0.008
25,b1024_r0.008,27502.0,72.16666412353516,seed_2,1024.0,0.008
26,b1024_r0.008,28578.0,71.16666412353516,seed_2,1024.0,0.008
27,b1024_r0.008,29606.0,58.28571319580078,seed_2,1024.0,0.008
28,b1024_r0.008,30745.0,61.14285659790039,seed_2,1024.0,0.008
29,b1024_r0.008,31857.0,57.0,seed_2,1024.0,0.008
30,b1024_r0.008,32885.0,48.44444274902344,seed_2,1024.0,0.008
31,b1024_r0.008,33917.0,62.28571319580078,seed_2,1024.0,0.008
32,b1024_r0.008,34979.0,67.5,seed_2,1024.0,0.008
33,b1024_r0.008,36011.0,83.33333587646484,seed_2,1024.0,0.008
34,b1024_r0.008,37052.0,98.5999984741211,seed_2,1024.0,0.008
35,b1024_r0.008,38125.0,85.0,seed_2,1024.0,0.008
36,b1024_r0.008,39191.0,101.5,seed_2,1024.0,0.008
37,b1024_r0.008,40428.0,148.75,seed_2,1024.0,0.008
38,b1024_r0.008,41495.0,97.80000305175781,seed_2,1024.0,0.008
39,b1024_r0.008,42567.0,108.0,seed_2,1024.0,0.008
40,b1024_r0.008,43591.0,74.5,seed_2,1024.0,0.008
41,b1024_r0.008,44636.0,76.5,seed_2,1024.0,0.008
42,b1024_r0.008,45722.0,72.83333587646484,seed_2,1024.0,0.008
43,b1024_r0.008,46825.0,95.0,seed_2,1024.0,0.008
44,b1024_r0.008,47862.0,89.19999694824219,seed_2,1024.0,0.008
45,b1024_r0.008,48953.0,145.6666717529297,seed_2,1024.0,0.008
46,b1024_r0.008,50004.0,207.0,seed_2,1024.0,0.008
47,b1024_r0.008,51097.0,129.25,seed_2,1024.0,0.008
48,b1024_r0.008,52308.0,162.3333282470703,seed_2,1024.0,0.008
49,b1024_r0.008,53378.0,148.6666717529297,seed_2,1024.0,0.008
50,b1024_r0.008,54510.0,307.5,seed_2,1024.0,0.008
51,b1024_r0.008,55744.0,365.0,seed_2,1024.0,0.008
52,b1024_r0.008,57008.0,244.6666717529297,seed_2,1024.0,0.008
53,b1024_r0.008,58227.0,121.5,seed_2,1024.0,0.008
54,b1024_r0.008,59513.0,209.0,seed_2,1024.0,0.008
55,b1024_r0.008,61037.0,335.3333435058594,seed_2,1024.0,0.008
56,b1024_r0.008,62644.0,169.5,seed_2,1024.0,0.008
57,b1024_r0.008,63798.0,173.3333282470703,seed_2,1024.0,0.008
58,b1024_r0.008,65377.0,973.0,seed_2,1024.0,0.008
59,b1024_r0.008,66597.0,1000.0,seed_2,1024.0,0.008
60,b1024_r0.008,68225.0,1000.0,seed_2,1024.0,0.008
61,b1024_r0.008,69308.0,1000.0,seed_2,1024.0,0.008
62,b1024_r0.008,71308.0,427.0,seed_2,1024.0,0.008
63,b1024_r0.008,72363.0,210.3333282470703,seed_2,1024.0,0.008
64,b1024_r0.008,73610.0,123.75,seed_2,1024.0,0.008
65,b1024_r0.008,74687.0,203.0,seed_2,1024.0,0.008
66,b1024_r0.008,75718.0,367.5,seed_2,1024.0,0.008
67,b1024_r0.008,76981.0,1000.0,seed_2,1024.0,0.008
68,b1024_r0.008,78981.0,1000.0,seed_2,1024.0,0.008
69,b1024_r0.008,80981.0,1000.0,seed_2,1024.0,0.008
70,b1024_r0.008,82981.0,1000.0,seed_2,1024.0,0.008
71,b1024_r0.008,84981.0,1000.0,seed_2,1024.0,0.008
72,b1024_r0.008,86981.0,1000.0,seed_2,1024.0,0.008
73,b1024_r0.008,88981.0,1000.0,seed_2,1024.0,0.008
74,b1024_r0.008,90981.0,1000.0,seed_2,1024.0,0.008
75,b1024_r0.008,92256.0,1000.0,seed_2,1024.0,0.008
76,b1024_r0.008,94256.0,1000.0,seed_2,1024.0,0.008
77,b1024_r0.008,96256.0,351.5,seed_2,1024.0,0.008
78,b1024_r0.008,98256.0,1000.0,seed_2,1024.0,0.008
79,b1024_r0.008,100256.0,1000.0,seed_2,1024.0,0.008
80,b1024_r0.008,102256.0,1000.0,seed_2,1024.0,0.008
81,b1024_r0.008,104256.0,1000.0,seed_2,1024.0,0.008
82,b1024_r0.008,106256.0,1000.0,seed_2,1024.0,0.008
83,b1024_r0.008,107295.0,529.0,seed_2,1024.0,0.008
84,b1024_r0.008,109295.0,1000.0,seed_2,1024.0,0.008
85,b1024_r0.008,111295.0,1000.0,seed_2,1024.0,0.008
86,b1024_r0.008,112387.0,1000.0,seed_2,1024.0,0.008
87,b1024_r0.008,114387.0,526.0,seed_2,1024.0,0.008
88,b1024_r0.008,115437.0,504.5,seed_2,1024.0,0.008
89,b1024_r0.008,116928.0,1000.0,seed_2,1024.0,0.008
90,b1024_r0.008,117977.0,665.0,seed_2,1024.0,0.008
91,b1024_r0.008,119463.0,475.0,seed_2,1024.0,0.008
92,b1024_r0.008,120488.0,231.5,seed_2,1024.0,0.008
93,b1024_r0.008,121564.0,1000.0,seed_2,1024.0,0.008
94,b1024_r0.008,122611.0,1000.0,seed_2,1024.0,0.008
95,b1024_r0.008,123652.0,1000.0,seed_2,1024.0,0.008
96,b1024_r0.008,124690.0,1000.0,seed_2,1024.0,0.008
97,b1024_r0.008,126690.0,661.0,seed_2,1024.0,0.008
98,b1024_r0.008,128690.0,1000.0,seed_2,1024.0,0.008
99,b1024_r0.008,130690.0,1000.0,seed_2,1024.0,0.008
0,b1024_r0.008,1024.0,12.303030014038086,seed_0,1024.0,0.008
1,b1024_r0.008,2050.0,27.5,seed_0,1024.0,0.008
2,b1024_r0.008,3103.0,42.400001525878906,seed_0,1024.0,0.008
3,b1024_r0.008,4133.0,50.44444274902344,seed_0,1024.0,0.008
4,b1024_r0.008,5194.0,68.5,seed_0,1024.0,0.008
5,b1024_r0.008,6235.0,60.57143020629883,seed_0,1024.0,0.008
6,b1024_r0.008,7266.0,57.375,seed_0,1024.0,0.008
7,b1024_r0.008,8325.0,57.57143020629883,seed_0,1024.0,0.008
8,b1024_r0.008,9380.0,54.625,seed_0,1024.0,0.008
9,b1024_r0.008,10438.0,72.33333587646484,seed_0,1024.0,0.008
10,b1024_r0.008,11477.0,73.83333587646484,seed_0,1024.0,0.008
11,b1024_r0.008,12551.0,64.14286041259766,seed_0,1024.0,0.008
12,b1024_r0.008,13592.0,70.5,seed_0,1024.0,0.008
13,b1024_r0.008,14758.0,107.5,seed_0,1024.0,0.008
14,b1024_r0.008,15802.0,94.19999694824219,seed_0,1024.0,0.008
15,b1024_r0.008,16981.0,68.33333587646484,seed_0,1024.0,0.008
16,b1024_r0.008,18079.0,62.85714340209961,seed_0,1024.0,0.008
17,b1024_r0.008,19138.0,85.19999694824219,seed_0,1024.0,0.008
18,b1024_r0.008,20226.0,58.875,seed_0,1024.0,0.008
19,b1024_r0.008,21284.0,111.5,seed_0,1024.0,0.008
20,b1024_r0.008,22335.0,82.66666412353516,seed_0,1024.0,0.008
21,b1024_r0.008,23428.0,115.75,seed_0,1024.0,0.008
22,b1024_r0.008,24498.0,89.80000305175781,seed_0,1024.0,0.008
23,b1024_r0.008,25533.0,88.4000015258789,seed_0,1024.0,0.008
24,b1024_r0.008,26620.0,81.19999694824219,seed_0,1024.0,0.008
25,b1024_r0.008,27658.0,94.80000305175781,seed_0,1024.0,0.008
26,b1024_r0.008,28682.0,93.4000015258789,seed_0,1024.0,0.008
27,b1024_r0.008,29746.0,87.80000305175781,seed_0,1024.0,0.008
28,b1024_r0.008,30799.0,136.6666717529297,seed_0,1024.0,0.008
29,b1024_r0.008,31868.0,113.5,seed_0,1024.0,0.008
30,b1024_r0.008,32926.0,180.6666717529297,seed_0,1024.0,0.008
31,b1024_r0.008,34061.0,223.0,seed_0,1024.0,0.008
32,b1024_r0.008,35184.0,289.0,seed_0,1024.0,0.008
33,b1024_r0.008,36227.0,277.0,seed_0,1024.0,0.008
34,b1024_r0.008,37281.0,136.0,seed_0,1024.0,0.008
35,b1024_r0.008,38381.0,102.75,seed_0,1024.0,0.008
36,b1024_r0.008,39447.0,100.25,seed_0,1024.0,0.008
37,b1024_r0.008,40514.0,112.25,seed_0,1024.0,0.008
38,b1024_r0.008,41608.0,153.3333282470703,seed_0,1024.0,0.008
39,b1024_r0.008,42640.0,121.25,seed_0,1024.0,0.008
40,b1024_r0.008,43745.0,169.3333282470703,seed_0,1024.0,0.008
41,b1024_r0.008,44866.0,402.5,seed_0,1024.0,0.008
42,b1024_r0.008,46325.0,419.0,seed_0,1024.0,0.008
43,b1024_r0.008,47377.0,170.6666717529297,seed_0,1024.0,0.008
44,b1024_r0.008,48659.0,654.5,seed_0,1024.0,0.008
45,b1024_r0.008,50635.0,466.0,seed_0,1024.0,0.008
46,b1024_r0.008,51703.0,830.0,seed_0,1024.0,0.008
47,b1024_r0.008,53340.0,317.5,seed_0,1024.0,0.008
48,b1024_r0.008,55164.0,361.5,seed_0,1024.0,0.008
49,b1024_r0.008,56630.0,101.5,seed_0,1024.0,0.008
50,b1024_r0.008,57713.0,639.0,seed_0,1024.0,0.008
51,b1024_r0.008,58738.0,897.0,seed_0,1024.0,0.008
52,b1024_r0.008,59787.0,104.0,seed_0,1024.0,0.008
53,b1024_r0.008,60911.0,244.0,seed_0,1024.0,0.008
54,b1024_r0.008,61936.0,61.90909194946289,seed_0,1024.0,0.008
55,b1024_r0.008,62968.0,46.66666793823242,seed_0,1024.0,0.008
56,b1024_r0.008,63993.0,44.77777862548828,seed_0,1024.0,0.008
57,b1024_r0.008,65047.0,48.22222137451172,seed_0,1024.0,0.008
58,b1024_r0.008,66097.0,52.25,seed_0,1024.0,0.008
59,b1024_r0.008,67131.0,55.875,seed_0,1024.0,0.008
60,b1024_r0.008,68192.0,127.19999694824219,seed_0,1024.0,0.008
61,b1024_r0.008,69299.0,1000.0,seed_0,1024.0,0.008
62,b1024_r0.008,71299.0,1000.0,seed_0,1024.0,0.008
63,b1024_r0.008,73299.0,1000.0,seed_0,1024.0,0.008
64,b1024_r0.008,75299.0,1000.0,seed_0,1024.0,0.008
65,b1024_r0.008,77299.0,1000.0,seed_0,1024.0,0.008
66,b1024_r0.008,79299.0,1000.0,seed_0,1024.0,0.008
67,b1024_r0.008,81299.0,1000.0,seed_0,1024.0,0.008
68,b1024_r0.008,83299.0,1000.0,seed_0,1024.0,0.008
69,b1024_r0.008,85299.0,1000.0,seed_0,1024.0,0.008
70,b1024_r0.008,87299.0,1000.0,seed_0,1024.0,0.008
71,b1024_r0.008,89299.0,1000.0,seed_0,1024.0,0.008
72,b1024_r0.008,91299.0,1000.0,seed_0,1024.0,0.008
73,b1024_r0.008,93299.0,1000.0,seed_0,1024.0,0.008
74,b1024_r0.008,95299.0,1000.0,seed_0,1024.0,0.008
75,b1024_r0.008,97299.0,1000.0,seed_0,1024.0,0.008
76,b1024_r0.008,99299.0,1000.0,seed_0,1024.0,0.008
